lat,lon,depth,Jfix
22.75,-158,5,2.2575615
30.71,129.35,1,2.263
30.71,129.35,1,2.2637665
19.92,116.3,5,2.2703
24.4153,-156.3139,15,2.271103
37.0893,-75.6774,3.1,2.2775635
37.0893,-75.6774,3.1,2.2775635
-22.39,166.21,10,2.2882215
-12.55,-76.839,99.1,2.288696
42.015,-67.676,6,2.2922
-22.2983,166.2786,5,2.2928205
43.8,-67.249,6,2.2995
32.178,-118.901,10,2.30315
55.7,12.07,1,2.3141
21.5,120.5,25,2.3141
30.39,127.31,1,2.31775
-2.5,5.0006,15,2.31775
30.39,127.31,1,2.3184435
22.75,-158,1,2.3248675
22.75,-158,10,2.3248675
24.58,-109.01,15,2.33016
23.4968,-158,10,2.330452
-22.33,166.47,10,2.336
31.508,-120.243,50,2.3433
2.0166,4.9926,15,2.34695
5,-23,1,2.3506
18.755,-20.7015,25,2.3520965
40.577,-73.199,6,2.36155
24.4996,-156.3119,15,2.3619515
24.4783,-156.2929,15,2.3619515
22.75,-158,1,2.366076
22.75,-158,5,2.366076
2,155,1,2.3725
22.75,-158,1,2.3819535
22.75,-158,5,2.3819535
41.995,-66.7973,2.1,2.388414
41.995,-66.7973,2.1,2.388414
-12.008,-77.23,16.7,2.389509
21.8006,-58.0251,5,2.3934875
55.5,10.85,1,2.41265
22.75,-158,1,2.419804
22.75,-158,5,2.419804
30.361,-116.362,3,2.4309
0.6001,145.0007,31,2.4342215
39.498,-74.124,6,2.43455
-9.189,-78.67,17.6,2.435645
31.16,149.33,1,2.4455
-11.12,134.45,3,2.4455
32.514,-118.208,2,2.4455
-3.77,147.75,15,2.4468505
36.812,-75.373,6,2.45645
2.001,-0.0005,4,2.47105
-20.9687,178.6432,21.212,2.4756855
-22.2983,166.2786,5,2.4986805
64.9,-167.2,2,2.50025
40.537,-71.757,6,2.5039
-14.185,-76.933,2.2068,2.5060535
27.5,-111.33,6,2.51412
24.69,-113.32,30,2.51412
11,-19,5,2.51412
26.6869,125.5028,1,2.5185
-22.39,166.21,10,2.5189745
-10.3048,159.1822,51.1,2.534195
28.795,-114.931,10,2.53675
22.8333,-158.3,5,2.555
40.7,-11.1,35,2.555
20.92,116.5,15,2.555
36.5136,-74.1514,25,2.555
1.0029,5.0007,4,2.55865
-22.2856,166.3469,10,2.563468
-19.4982,165.0008,35.45,2.5795645
2.0166,4.9926,4,2.58055
31.508,-120.243,2,2.58785
24.5859,-156.4381,15,2.5890545
26.5,149.3,1,2.5915
40.3,-10,11,2.5915
36.3638,-73.7323,2.1,2.6048225
18,116,50,2.60975
-4.49,146.05,5,2.614057
55.7,12.07,1,2.61705
-22.39,166.21,10,2.6235105
31.5,-141,15,2.628
-13,126,25,2.628
24.5519,-156.5813,15,2.634497
-20.5486,175.815,35,2.644133
-20.9687,178.6432,12.44,2.65355
-12.55,-76.839,26.55,2.658295
18.6,130.4167,25,2.66961
33.825,-118.975,3,2.67545
35.6622,-73.3682,103.63,2.6939555
26.6869,125.5028,45,2.71195
41.68,-65.775,6,2.71925
24.4979,-156.3019,15,2.7253455
19.16,112.44,75,2.72655
22.75,-158,25,2.7347625
22.55,-157.8,5,2.7375
22.75,-158,1,2.75867
22.75,-158,5,2.75867
36.23,-63.93,5,2.768817
22.75,-158,1,2.773343
22.75,-158,10,2.773343
29.99,149.25,1,2.774
37.0893,-75.6774,10.8,2.7817745
37.0893,-75.6774,10.8,2.7817745
23.5699,-159.1095,25,2.7824315
35.025,32.82,5,2.790863
-7.63,152.5,30,2.7941115
-18.6182,162.1162,35.849,2.7974695
12,155,1,2.8105
71.317,-156.838,8,2.8105
21.5,120.5,2,2.8251
-22.37,166.22,0.5,2.827144
-7.827,-79.553,16.2,2.8322175
-22.35,166.47,10,2.83678
20.6996,-18.5699,5,2.8378385
37.855,-38.642,6.4,2.843715
37.855,-74.642,6.4,2.843715
31.5,-141,35,2.847
24.1004,-157.4502,45,2.8552855
24.4236,-156.7615,15,2.8616
24.535,-156.3094,15,2.8616
24.4728,-156.2929,15,2.8616
43.113,-68.346,6,2.8689
-35.84,136.45,1,2.877295
-12.55,-76.839,2.572,2.8819305
-12.42,144.42,5,2.893282
38.4178,142.3326,1,2.90175
-19.4982,165.0008,5.911,2.902845
15.4498,73.5422,9,2.9054
32.2003,-32.9999,112,2.907225
-22.35,166.47,0.5,2.9077725
11.2,-60.18,5,2.9162405
28.5,149.3,1,2.92
31.6598,-76.2231,25,2.92
36.0065,-73.9124,25,2.92
-19.7167,164.9278,1,2.924526
28.29,-115.909,30,2.9273
27.06,123.3,25,2.9346
37.224,-75.241,6,2.9419
40.599,-67.439,6,2.94555
19.92,116.3,65,2.9492
22.5,149.3,1,2.9565
33.3463,-76.1075,2.34,2.968764
-19.233,164.5813,33.473,2.9887295
-20.5303,-179.5264,5,2.990518
46.5,-19.7,10,2.993
37.4282,-75.4765,10.3,2.9956645
37.4282,-75.4765,10.3,2.9956645
31.847,-119.575,25,3.0003
-4.4625,-25.0057,2,3.013878
-22.39,166.21,10,3.0212875
-22.3605,166.2562,10,3.0239155
-12.3,-77,100,3.031763
37.855,-38.642,2,3.050013
37.855,-74.642,2,3.050013
-20.9687,178.6432,5.66,3.0534805
-11,136.5,25,3.066
-11.5,139.5,25,3.066
34.0061,-77.3674,17.69,3.0734095
13.478,-58.186,5,3.0802715
-22.35,166.47,20,3.086513
24.58,-109.01,1,3.09228
39.3336,142.4981,1,3.1025
41.02,-67.914,6,3.1025
40.3302,-71.7396,3,3.10542
40.3302,-71.7396,3,3.10542
-22.39,166.21,10,3.1054565
37.44,-63.61,5,3.106661
-12.3,-77,15,3.112209
-22.2856,166.3469,10,3.114472
24.58,-109.01,5,3.12732
37.855,-74.642,6,3.13535
43.056,-68.367,6,3.14995
41.728,-68.796,6,3.15725
40.3302,-71.7396,6.4,3.162579
40.3302,-71.7396,6.4,3.162579
-11.0605,156.2155,12.5,3.172069
20.5,149.3,1,3.1755
-14.3,-170,7.66,3.180245
-3.77,147.75,5,3.189954
-22.3605,166.2562,10,3.2055395
19.16,149.3,1,3.212
19.07,120.4,30,3.21565
22.75,-158,25,3.215723
28.2511,126.8828,1,3.23755
24.23,149.02,1,3.2485
24.62,-160.85,25,3.254486
22.75,-158,1,3.254997
22.75,-158,5,3.254997
15.5029,127.7696,5,3.2605815
28.29,-115.909,10,3.26675
24.3978,-156.3501,15,3.2704
28.2511,126.8828,32.9,3.27405
35.0367,-73.9201,66.45,3.2778825
-17.8333,171,1,3.277992
37.855,-38.642,2,3.285
37.855,-74.642,2,3.285
30.5,-149.5,25,3.285
-22.33,166.47,0.5,3.285
-22.37,166.22,20,3.286022
37.844,-74.579,6,3.2923
19.16,112.44,50,3.2923
-40.4,-173,7.66,3.294855
-7.166,149.9987,5.7,3.301644
24.62,-160.85,5,3.3197845
41.2685,-67.8222,2.1,3.348583
41.2685,-67.8222,2.1,3.348583
28.628,-115.257,3,3.37625
-18.6182,162.1162,5.394,3.38793
40.754,-70.716,6,3.3945
28.289,-115.914,1,3.3945
35.046,-75.6792,1.88,3.4093555
-12,-78,5,3.4099395
-17.9418,159.9255,35.865,3.4124945
-19.4982,165.0008,9.111,3.4130055
34.5356,-74.5438,1.71,3.41567
0,155,1,3.431
22.75,-158,45,3.4342485
12.8052,74.1205,5,3.44195
30.361,-116.362,32,3.4602
14.29,-21.7599,2,3.4741065
-10.5,-170,7.66,3.4748
30.02,-117.031,52,3.47845
-22.2856,166.3469,10,3.4804575
15.4498,73.5422,1,3.48575
15.4616,73.6867,7,3.48575
12,135,46,3.4965175
24.4974,-156.6873,15,3.497503
39.016,-74.261,6,3.50035
36.5544,-75.7056,7.1,3.5194395
36.5544,-75.7056,7.1,3.5194395
-10.6835,157.7087,10.5,3.527579
42.301,-70.279,6,3.52955
55.7,12.07,1,3.53685
24.6032,-156.5035,15,3.5429455
33.3395,-77.5262,24.02,3.5509025
-9.189,-78.67,13.3,3.557582
41.061,-69.091,6,3.577
37.395,-75.573,6,3.59525
17.1928,140.0053,5,3.5968925
-40,-172.7,7.66,3.602185
28.29,-115.909,2,3.60255
19.508,-111.895,184,3.6062
20,125.8333,5,3.610215
-19.4982,-172.8077,11.464,3.616785
22,118.42,5,3.61715
27.2144,126.8258,28,3.62445
24.4814,-156.3007,15,3.633794
30.02,-117.031,10,3.6354
13.8,-23,1,3.6427
-22.2983,166.2786,5,3.643284
42.329,-68.774,6,3.64635
23.4869,-156.9787,10,3.65
25.002,-154.4953,10,3.65
23.4871,-155.1125,10,3.65
22.7498,-157.9988,10,3.65
19.7231,-156.449,10,3.65
19.6523,-156.4525,10,3.65
19.1774,-155.2317,10,3.65
20.509,-155.4701,10,3.65
20.1377,-156.4033,10,3.65
20.1377,-156.4871,10,3.65
21.5979,-156.373,10,3.65
23.5701,-157.6455,10,3.65
22.7455,-158.0212,10,3.65
18.94,-154.8,10,3.65
19.5,-157,10,3.65
19.5,-159,10,3.65
21,-159,10,3.65
19.1167,-162.2167,10,3.65
20.5,-161.5,10,3.65
29.4332,-76.5817,25,3.65
33.82,-76.22,25,3.65
-20.5486,175.815,73,3.6657315
-41.3,-173.7,7.66,3.678835
22,-31,40,3.700735
25.77,-158,10,3.7204085
24.576,-156.3869,15,3.724606
24.4971,-156.3072,15,3.724606
26.63,125.37,80,3.72665
17.1928,140.0053,25,3.7413595
-18.4167,179.6667,1,3.7417975
40.728,-72.148,6,3.7595
-19.5244,-177.0533,5,3.7710705
-18.6182,162.1162,8.45,3.7885905
-10.6835,157.7087,53.2,3.797898
23.5699,-159.1095,45,3.7979345
27.5,-111.33,6,3.8106
39.06,-64.12,5,3.8220245
-16,-74.166,5,3.8285215
38.8,-11.4,30,3.8325
20.1,119.9,15,3.83615
20,125.8333,25,3.8373545
41.2685,-67.8222,17.4,3.8385955
41.2685,-67.8222,17.4,3.8385955
35.0527,-74.8471,30.26,3.855057
-33.92,136.58,1,3.8745845
22.75,-158,45,3.88433
29.7,-158,10,3.936671
22.75,-158,75,3.9368535
39.3332,142.1663,1,3.942
24.5412,-156.6342,15,3.9517455
-22.37,166.22,10,3.979522
-21.165,-175.9636,5,3.9875885
-19.9997,167.9993,4.25,3.9877345
22.75,-158,1,4.00478
22.75,-158,10,4.00478
-22.2983,166.2786,5,4.011642
-22.6,177.3,1,4.015
-21.157,-175.153,1000,4.015
28.8291,-77.6175,25,4.015
28.628,-115.257,25,4.04785
-22.2856,166.3469,10,4.048142
41.269,-67.822,6,4.0515
44.105,-67.747,6,4.0515
41.964,-66.792,6,4.0515
40.304,-71.811,2,4.0617565
40.304,-71.811,2,4.0617565
-9.189,-78.67,1.8445,4.07048
42.687,-68.28,6,4.088
-19.423,-175.133,270,4.088
-20.5303,-179.5264,135,4.0938765
24.58,-109.01,1,4.10844
-20.753,174.2672,20.535,4.1149005
38.464,-73.3,6,4.1245
19.92,116.3,25,4.1464
-4.12,146.85,15,4.1473855
29.58,-158,10,4.1474585
31,-131,25,4.161
32.844,-117.536,27,4.1829
22.45,-157.65,5,4.1975
23,-40,40,4.206698
8,149.15,1,4.234
17.1947,135.0044,25,4.2408985
-15.5,-170,7.66,4.248235
-20.6892,-174.3867,40,4.2596595
38.464,-73.3,6.2,4.266704
38.464,-73.3,6.2,4.266704
34.0061,-77.3674,1.74,4.272909
22.75,-158,1,4.3146285
22.75,-158,5,4.3146285
-33.92,136.58,1,4.328608
7.3961,-29.0037,5,4.3619325
0,-168.7,7.66,4.3654
39.3332,142.1663,11,4.38
-12.3,-77,80,4.3874825
-19.5244,-177.0533,25,4.4460285
23.367,-44.95,40,4.453
-19.9997,167.9993,9.658,4.4711405
20.65,114.5167,5,4.47125
20.74,115.5,65,4.48585
34.0072,-76.2433,1.6,4.490814
-4.9398,153.6012,4.9,4.530745
13.8,-23,20,4.5406
34.0061,-77.3674,22.96,4.544688
-6,-168.8,7.66,4.549725
33.3395,-77.5262,2.25,4.551988
22.6833,-158.05,5,4.5625
-10.49,137.33,5,4.5625
27.5,-111.33,6,4.56396
18.755,-20.7015,6,4.5640695
20,119.56,50,4.57345
-22.2983,166.2786,5,4.5785965
-18,-170,7.66,4.59754
38.8,-11.4,45,4.599
-19.233,164.5813,16.289,4.608125
-19.4231,-175.1331,25,4.6199875
-11.999,-85.834,130,4.62017
24.1004,-157.4502,25,4.624477
21.2,-17.3726,7,4.6285285
-20.6892,-174.3867,25,4.631485
24.5641,-156.557,15,4.6330545
15.5029,127.7696,25,4.6375805
-0.5,-168.7,7.66,4.64134
33.3395,-77.5262,15.84,4.6459755
40.358,-69.988,6,4.672
-19.9882,-175.667,13.183,4.6823295
34.5393,-76.3971,8.71,4.688498
28.628,-115.257,10,4.6939
-15.299,-75.583,5,4.694338
-22.2983,166.2786,5,4.7057625
-22.2983,166.2786,5,4.7074415
24.57,-156.4262,15,4.7693455
35.0367,-73.9201,94.28,4.771791
-13.429,-76.37,11.14,4.772886
-21.157,-175.153,270,4.7815
24.7014,-158.5827,45,4.803181
-12.5,-170,7.66,4.8107
38.4167,142.6679,1,4.8545
42.85,-67.768,6,4.8545
24.5389,-156.637,15,4.860194
-37.5,-74.01,1,4.875962
36.445,-75.789,6,4.891
40.304,-71.811,6,4.9275
41.516,-66.196,6,4.9275
-19.4982,165.0008,16.959,4.96035
42.428,-66.992,6,4.964
16,155,1,5.0005
42.26,-67.83,5,5.038387
-22.2983,166.2786,5,5.0445555
27.2144,126.8258,1,5.0516
-20.5069,-177.1342,40,5.074376
-19.4982,-172.8077,5.308,5.0801795
35.6622,-73.3682,69.38,5.084961
24.5409,-156.3198,15,5.087297
19.6692,-61.0781,5,5.099853
33.38,128.57,1,5.11
33.38,128.57,1,5.11
-9.45,144.28,5,5.1173
-22.39,166.21,10,5.1320095
41.88,-64.94,5,5.155771
28.795,-114.931,2,5.15745
-16,-170,7.66,5.16548
-22.2856,166.3469,10,5.1809925
32.844,-117.536,2,5.19395
-33.04,137.59,1,5.205922
36.897,-74.938,6,5.2195
-19.9997,167.9993,16.651,5.22315
15.4616,73.6867,1,5.23045
20,119.56,65,5.256
55.7,12.07,1,5.2633
-22.2983,166.2786,5,5.2677165
-19.9882,-175.667,44.241,5.29323
-15.299,-75.583,20,5.320532
-21.371,172.117,18.534,5.3210795
27.06,123.3,3,5.36185
-4,-168.8,7.66,5.37572
-6.9,152.5,15,5.381633
-22.2983,166.2786,5,5.4177315
-4.12,146.85,5,5.4475155
-12.008,-77.23,4.2655,5.4670795
32.26,-158,10,5.4900015
24.1034,-158.5002,45,5.4971555
38.28,-63.74,5,5.524494
12,135,23,5.5335095
24.6027,-156.5097,15,5.541503
-8,-168.6,7.66,5.54873
-18,-170,7.66,5.55457
-18.6182,162.1162,15.493,5.568075
-19.423,-175.133,1000,5.5845
-22.2983,166.2786,5,5.5998665
-10.3048,159.1822,9.6,5.603407
-6,-168.8,7.66,5.60859
24.3977,-158.2796,45,5.6111815
-19.4181,-174.9522,40,5.6337385
26.63,125.37,3,5.64655
-29.5,-170,7.66,5.69254
-5.9515,147.6602,4.7,5.716338
12.8052,74.1205,1,5.7378
-7.5,-168.8,7.66,5.77503
40.198,-70.846,6,5.8035
-22.39,166.21,10,5.865988
26.63,125.37,25,5.8692
-34.37,136.11,1,5.885844
-38.6,-171.8,7.66,5.89402
-22.0008,170.0002,10.045,5.8944945
-0.5,-168.7,7.66,5.89475
24.3995,-156.3537,15,5.904897
-12.008,-77.23,37.4,5.9678595
-3.9972,4.9988,15,5.98235
42.498,-69.672,6,6.0225
30.361,-116.362,10,6.02615
-19.233,164.5813,4.529,6.0390345
-16,-170,7.66,6.05827
-22.3605,166.2562,10,6.0957555
-22.3605,166.2562,10,6.1032015
35.046,-75.6792,22.6,6.1148815
36.812,-75.373,6,6.132
42.4981,-69.672,2.4,6.1845965
42.4981,-69.672,2.4,6.1845965
3.2375,-26.2288,3,6.2025545
20,155,1,6.205
38.152,-74.728,6,6.205
-8,-168.6,7.66,6.21814
35.0527,-74.8471,100.31,6.235076
-20.6892,-174.3867,5,6.245442
20.1,119.9,50,6.26705
71.344,-156.69,8,6.278
37.337,-74.596,6,6.278
26.3338,-158.0111,25,6.3049735
-22.2983,166.2786,5,6.3136605
-17.5,-170,7.66,6.314135
34,155,1,6.3145
-19.3323,-174.9367,5,6.351
17.997,88.9968,128,6.351
2.4946,-23.0005,10,6.4386
24.7014,-158.5827,25,6.4447685
34.5393,-76.3971,17.87,6.455317
-22.39,166.21,10,6.4758665
-15.5,-170,7.66,6.53058
36.483,-75.632,6,6.5335
-17.5769,118.0668,1,6.53496
-22.0008,170.0002,16.853,6.54737
20,119.56,5,6.5481
-13,-170,7.66,6.554305
-20.5006,-172.0092,5,6.5605465
-15.19,145.51,5,6.56562
34.959,-73.5936,25,6.57
38.464,-73.3,39.1,6.5917175
38.464,-73.3,39.1,6.5917175
0.6001,145.0007,5,6.638182
23.1282,-41.7368,3,6.6526725
-33,-170,7.66,6.65906
36.9482,-73.7967,1.66,6.6714335
-8.25,152.5,5,6.766808
26.3338,-158.0111,5,6.7709325
-19.4982,-172.8077,19.984,6.84083
7.5,-23.2314,4,6.854481
-29,-170,7.66,6.87076
-27.3,-170,7.66,6.88244
49.322,-5.145,2,6.8985
28.47,-158,10,6.917042
-5.5,-168.8,7.66,6.920765
-23.5,-170,7.66,6.928065
-13,-170,7.66,6.93427
24.5,155,1,6.935
-6.9,152.5,5,6.9538705
-21.165,-175.9636,25,6.993108
-19.5244,-177.0533,5,7.04888
-19.5244,-177.0533,40,7.052311
-19.233,164.5813,8.513,7.054355
-14.792,122.2913,1,7.08684
35.0367,-73.9201,2.91,7.0937385
56.27,16.7664,10,7.114361
-18.1877,-170.6658,12.438,7.1157845
-4,-168.8,7.66,7.11677
-19,-175,25,7.1284135
28.628,-115.257,10,7.15035
-17.5,-170,7.66,7.15546
-31,-170,7.66,7.16568
-22.2983,166.2786,5,7.1690015
-26,-170,7.66,7.17736
-37.8,-171.2,7.66,7.201085
24.1034,-158.5002,25,7.2332415
-23,-170,7.66,7.26204
34.0273,-75.8259,2.58,7.2678435
-19.5,-170,7.66,7.277735
-5.5,-168.8,7.66,7.28759
40.6406,-69.9122,2.2,7.287955
40.6406,-69.9122,2.2,7.287955
-3.9972,4.9988,4,7.2927
50.116,-4.12,2,7.3
31.4,-139.2,20,7.3
-24,-170,7.66,7.322265
-24,-170,7.66,7.342705
-4.0767,152.5393,153,7.354312
-41.7,-174,7.66,7.374095
-36.9,-170.6,7.66,7.3876
27.5,-111.33,13,7.41096
39.098,-73.344,4.9,7.452205
39.098,-73.344,4.9,7.452205
-20,-170,7.66,7.455855
-20.6892,-174.3867,15,7.4566945
0,-168.7,7.66,7.46644
24.3977,-158.2796,25,7.490019
40.641,-69.912,6,7.519
13.478,-58.186,35,7.547908
-18.1877,-170.6658,27.388,7.5537845
-7.63,152.5,5,7.5731295
-9.5,-169,7.66,7.577035
32,-158,10,7.5965625
39.093,-72.846,6,7.6285
-10.5,-170,7.66,7.633245
42.226,-65.77,6,7.665
-20.5303,-179.5264,40,7.6820455
-18.24,-170.8,9,7.7672
-24.5,-170,7.66,7.777055
40.371,-71.671,6,7.811
-8.25,152.5,15,7.8511135
-18.1877,-170.6658,4.851,7.8563695
-17.9418,159.9255,16.171,7.8706045
-4.0767,152.5393,101,7.880058
-9.5,-169,7.66,7.92488
32,155,1,7.957
-7.827,-79.553,4.3983,7.9597375
-20.5303,-179.5264,90,7.964738
-20.5006,-172.0092,15,8.012845
39.098,-73.344,2.6,8.0211305
39.098,-73.344,2.6,8.0211305
-19.5244,-177.0533,15,8.0232475
24.5829,-156.4134,15,8.0397455
33.3313,-78.583,17.55,8.040658
26.38,-110.73,7,8.11176
24.4814,-156.3007,15,8.130594
-7.827,-79.553,21.9,8.2023895
-26,-170,7.66,8.21396
-35,-170,7.66,8.24097
39.098,-73.344,6,8.249
40.476,-71.785,6,8.249
40.048,-70.602,6,8.3585
-19.9882,-175.667,20.618,8.3826995
28.628,-115.257,2,8.38405
22.75,-158.15,5,8.395
-7.827,-79.553,22.221,8.4094175
-20.5006,-172.0092,25,8.415294
-14.067,123.3981,1,8.44464
38.152,-74.728,6,8.468
42.74,-67.12,5,8.5564395
-34,-170,7.66,8.680795
15.3318,73.1325,10,8.71985
24.5433,-156.299,15,8.7210545
-12.42,144.42,90,8.791025
-22.5,-170,7.66,8.89943
24.5996,-156.5071,15,8.902788
-7.5,-168.8,7.66,8.93082
35.046,-75.6792,14.53,8.9323895
36.5544,-75.7056,2.2,8.96148
36.5544,-75.7056,2.2,8.96148
26.38,-110.73,21,8.97024
26.38,-110.73,13,8.99652
-20.5303,-179.5264,15,9.005864
20,119.56,25,9.03375
-12.3,-77,5,9.064848
33.3313,-78.583,1.88,9.083974
-3,-168.8,7.66,9.104195
21.5002,-157.0028,25,9.125
23.4869,-156.9787,25,9.125
25.002,-154.4953,25,9.125
23.4871,-155.1125,25,9.125
22.7498,-157.9988,25,9.125
19.7231,-156.449,25,9.125
19.6523,-156.4525,25,9.125
19.1774,-155.2317,25,9.125
20.509,-155.4701,25,9.125
20.1377,-156.4033,25,9.125
20.1377,-156.4871,25,9.125
21.5979,-156.373,25,9.125
23.5701,-157.6455,25,9.125
22.7455,-158.0212,25,9.125
25.97,-175,25,9.125
28,-170,25,9.125
23.18,-172.2,25,9.125
27.4,-175.7,25,9.125
27,-179.7,25,9.125
25.69,-170.94,25,9.125
24.9573,-167.013,25,9.125
24.2185,-164.011,25,9.125
23.4065,-160.6528,25,9.125
18.5126,-156.9894,25,9.125
18.94,-154.8,25,9.125
19.5,-157,25,9.125
19.5,-159,25,9.125
20.5,-161,25,9.125
20.2425,-156.5,25,9.125
20.2318,-158.9203,25,9.125
-19,-175,15,9.1290515
-26,-170,7.66,9.145805
-37.5,-74.01,20,9.1667925
-20.753,174.2672,12.47,9.2313245
-26,-170,7.66,9.34984
-34.37,136.11,1,9.395757
-21.1572,-175.7525,40,9.416124
-22.2856,166.3469,10,9.5060235
39.523,-74.119,6,9.5995
-34.4425,31.0984,40,9.606362
-36,-170,7.66,9.63527
-21.165,-175.9636,15,9.640672
-19.5,-170,7.66,9.66593
-21.371,172.117,5.326,9.6725
-20.5006,-172.0092,40,9.7528
-18.1877,-170.6658,7.364,9.7773645
-21,-170,7.66,9.845875
15.3436,73.2892,10,9.88055
-15.0758,121.8571,1,9.93384
54.5,13.3,4,9.97545
-4.0767,152.5393,49.8,10.015454
-16.3229,119.9417,1,10.12656
-21.1572,-175.7525,15,10.153716
-22.0008,170.0002,5.086,10.1666005
36.554,-75.706,6,10.1835
41.089,-71.042,6,10.1835
33.3479,-77.0107,1.58,10.2168245
31.75,127.5,1,10.22
-19.6,177.4,1,10.22
-21.5,-170,7.66,10.278035
31.75,127.5,1,10.2844225
38.73,-74.49,5,10.287087
-7.63,152.5,15,10.353079
35.0527,-74.8471,2.3,10.3558895
-21,-170,7.66,10.37768
-33.04,137.59,1,10.4126835
-16.5,-170,7.66,10.426955
30.85,127.56,3,10.50105
30.02,-117.031,55,10.5193
27.5,-111.33,7,10.60836
-22.3605,166.2562,10,10.679973
39.916,-73.278,6,10.7675
40.6406,-69.9122,18.4,10.8060075
40.6406,-69.9122,18.4,10.8060075
-35.7,-170,7.66,10.81933
30.85,127.56,15,10.8405
24.5334,-156.6458,15,10.901309
33.3436,-76.5118,1.07,10.9124415
-14.3889,122.9069,1,10.98504
-17.9418,159.9255,5.641,11.0951605
-20.5303,-179.5264,25,11.106074
-39.5,-73.4,1,11.11717
-23.5,-170,7.66,11.144545
42.494,-67.365,6,11.2055
-8.25,152.5,30,11.2469275
-15.299,-75.583,12,11.304342
-13.9,144.4,80,11.3652605
26.38,-110.73,7,11.40552
-12.5,-170,7.66,11.570865
-21.1572,-175.7525,5,11.6591585
-25,-170,7.66,11.69606
30.358,-116.359,1,11.899
-16.73,146.36,70,11.9116655
-19.4181,-174.9522,5,11.924039
-3.5,-168.8,7.66,12.03113
37.4282,-75.4765,2.8,12.0563515
37.4282,-75.4765,2.8,12.0563515
-9,-168.9,7.66,12.10924
15.3436,73.2892,5,12.2056
-21,-170,7.66,12.43263
-23,-170,7.66,12.48154
43.577,-69.306,6,12.483
14.3,-54.3,6,12.570308
-21.5,-170,7.66,12.627905
-21,-175,5,12.6515935
-17.9418,159.9255,9.869,12.81807
-6.17,152.5,30,12.9918465
-34.5,-170,7.66,13.01882
19.508,-111.895,200,13.1035
-31.5,-170,7.66,13.19329
-21,-175,15,13.2647935
-10.75,131.75,5,13.3323185
-5.59,147.41,100,13.36265
42.181,-69.282,6,13.6145
-19.4181,-174.9522,15,13.759259
-4.08,145.28,5,13.87
-36.5,-170.3,7.66,13.887155
-21,-175,25,14.0600555
36.3349,-74.9746,30.54,14.22989
-19.4181,-174.9522,25,14.2514615
31.9777,-139.4019,40,14.6
-35.25,136.69,1,14.613359
-21.1572,-175.7525,25,14.68176
15.3436,73.2892,1,15.111
-19.3508,-175.0464,5,15.1475
-21.371,172.117,11.208,15.1711155
40.17,-71.32,5,15.2157185
-13.0634,125.0632,1,15.8556
-16.5,-170,7.66,16.01182
26.38,-110.73,7,16.09212
-67.4762,37.0788,1,16.1922395
12.8996,74.3012,10,16.27535
38.8,-11.4,5,16.425
36.187,-75.147,6,16.571
55.7,12.07,1,17.155
25.97,-175,47.5,17.3375
28,-170,47.5,17.3375
23.18,-172.2,47.5,17.3375
27.4,-175.7,47.5,17.3375
27,-179.7,47.5,17.3375
25.69,-170.94,47.5,17.3375
24.9573,-167.013,47.5,17.3375
24.2185,-164.011,47.5,17.3375
23.4065,-160.6528,47.5,17.3375
18.5126,-156.9894,47.5,17.3375
18.94,-154.8,47.5,17.3375
19.5,-159,47.5,17.3375
20.5,-161,47.5,17.3375
21,-159,47.5,17.3375
20.2425,-156.5,47.5,17.3375
19.1167,-162.2167,47.5,17.3375
20.5,-161.5,47.5,17.3375
-10.54,143.98,35,17.375752
-19.4231,-175.1331,5,17.4119235
-34.4425,31.0984,25,17.6594665
-20.98,152.5,5,17.703595
-18.1157,117.3202,1,17.8704
-13.6,125.03,18,18.031
-15.3743,121.3999,1,18.12444
21.5002,-157.0028,50,18.25
23.4869,-156.9787,50,18.25
25.002,-154.4953,50,18.25
23.4871,-155.1125,50,18.25
22.7498,-157.9988,50,18.25
19.7231,-156.449,50,18.25
19.6523,-156.4525,50,18.25
19.1774,-155.2317,50,18.25
20.509,-155.4701,50,18.25
20.1377,-156.4033,50,18.25
20.1377,-156.4871,50,18.25
21.5979,-156.373,50,18.25
23.5701,-157.6455,50,18.25
22.7455,-158.0212,50,18.25
-30.5,-170,7.66,18.259855
-19.3276,115.6252,1,18.27336
35.6622,-73.3682,2.28,18.534627
-24.5,112.75,1,19.1089545
15.3318,73.1325,5,19.18075
-13.6,125.04,5,19.34281
36.3349,-74.9746,1.51,19.7189425
35.7059,-74.3388,2.22,19.8619495
58.5471,18.1104,10,20.148
36.3349,-74.9746,25.54,20.5569825
-19.06,148.98,30,21.309868
-19.7644,115.1464,1,21.33936
-5.503,152.1,15,21.48244
-10.65,135.16,5,21.637711
-6.17,152.5,15,21.839191
-5.503,152.1,30,21.868026
-27.5401,112.5761,1,21.95256
-21.4645,113.519,1,22.45188
-20.9715,113.9577,1,22.53948
25.194,125.7318,1,22.6001065
-19.4231,-175.1331,15,22.6404755
-34.4425,31.0984,5,22.6500385
-16.09,122.26,5,22.730521
55.2244,15.9374,10,22.776
55.5,10.85,1,22.922
-25.1492,112.0002,1,22.995
37.4282,-75.4765,6,23.288752
37.4282,-75.4765,6,23.288752
-35.25,136.69,1,23.3672635
-19.3439,-175.1308,5,23.652
-16.6203,119.4836,1,23.6958
-16.72,146.36,5,23.8233675
37.428,-75.477,6,23.8345
40.7,-11.1,5,23.871
